timestamps,TP9,AF7,AF8,TP10,Right AUX
1734296596.375,49.316,29.785,29.785,93.750,189.453
1734296596.379,19.531,27.832,27.344,31.250,108.398
1734296596.383,-5.371,25.391,37.109,-53.223,-137.695
1734296596.387,16.113,26.367,37.109,-7.324,-84.473
1734296596.391,46.875,19.043,31.250,88.867,193.848
1734296596.395,26.855,13.184,33.203,60.059,186.035
1734296596.399,-5.859,19.043,32.227,-39.551,-80.078
1734296596.402,5.859,24.414,34.180,-31.250,-151.367
1734296596.406,42.969,25.391,35.156,67.871,98.633
1734296596.410,50.781,23.926,33.203,87.402,196.777
1734296596.414,7.324,23.926,31.250,-10.742,-28.320
1734296596.418,-4.395,26.855,30.273,-51.270,-167.480
1734296596.422,35.645,27.344,36.621,41.992,7.324
1734296596.426,50.781,28.320,38.086,97.656,218.262
1734296596.430,20.020,21.973,33.691,20.508,68.848
1734296596.434,-3.906,12.695,31.738,-44.922,-140.137
1734296596.438,27.832,16.602,29.785,18.066,0.488
1734296596.442,58.105,22.949,28.320,90.332,209.473
1734296596.445,33.203,18.066,25.879,40.039,88.867
1734296596.449,2.930,6.348,24.414,-46.875,-161.621
1734296596.453,15.137,10.254,24.902,-12.207,-72.266
1734296596.457,46.387,23.926,29.785,79.102,187.988
1734296596.461,40.527,26.855,26.367,58.594,169.434
1734296596.465,2.930,22.949,17.578,-39.551,-67.383
1734296596.469,1.465,19.531,20.020,-43.945,-140.137
1734296596.473,41.992,19.531,20.996,59.570,85.449
1734296596.477,66.406,18.555,21.484,95.215,219.727
1734296596.481,20.996,15.137,28.320,-2.930,0.488
1734296596.484,-20.996,13.672,32.227,-64.941,-183.105
1734296596.488,19.531,9.277,32.715,25.391,-1.465
1734296596.492,58.105,10.742,36.621,103.027,224.121
1734296596.496,29.785,10.742,41.016,35.156,80.566
1734296596.500,1.465,11.230,38.574,-46.875,-167.480
1734296596.504,21.484,20.020,33.691,7.812,-45.410
1734296596.508,55.664,26.367,31.738,91.797,217.773
1734296596.512,42.969,27.832,33.203,56.152,151.855
1734296596.516,2.930,24.414,32.227,-34.668,-106.934
1734296596.520,11.230,28.809,26.367,-22.461,-99.609
1734296596.524,53.711,38.574,25.391,76.660,146.973
1734296596.527,47.852,44.434,30.273,78.125,200.195
1734296596.531,11.230,42.480,35.645,-11.230,-30.762
1734296596.535,14.648,42.480,36.621,-27.832,-163.086
1734296596.539,44.922,43.457,34.668,59.570,69.824
1734296596.543,47.852,37.598,34.180,98.633,244.629
1734296596.547,17.578,35.645,33.203,7.812,25.879
1734296596.551,5.371,38.086,35.156,-47.852,-181.152
1734296596.555,31.738,39.551,39.062,31.250,-8.789
1734296596.559,47.852,41.504,34.668,94.238,218.750
1734296596.563,25.391,41.016,30.762,28.809,92.773
1734296596.566,-3.418,37.598,35.156,-48.340,-144.043
1734296596.570,20.020,37.109,35.645,4.395,-71.289
1734296596.574,61.035,36.621,33.203,90.820,185.059
1734296596.578,43.945,29.785,33.691,63.477,171.875
1734296596.582,6.348,23.926,37.598,-22.949,-76.172
1734296596.586,14.160,26.855,41.992,-10.742,-112.305
1734296596.590,49.805,32.715,41.016,86.914,133.301
1734296596.594,47.363,31.738,41.992,84.961,213.867
1734296596.598,10.254,27.344,41.992,-13.184,-49.805
1734296596.602,0.000,26.367,37.598,-39.551,-193.848
1734296596.606,29.297,21.484,31.738,50.781,53.711
1734296596.609,42.969,19.043,29.785,98.145,213.379
1734296596.613,12.207,21.973,27.832,14.648,4.883
1734296596.617,-13.672,20.996,26.367,-48.828,-198.242
1734296596.621,13.184,24.414,28.809,23.926,-31.250
